time,room_temp1,room_RH1,room_temp2,room_RH2,differential_pressure
2021-08-07 18:41:29,29.61,45.07,29.29,44.97,-1.1
2021-08-07 18:42:30,29.61,45.07,29.29,44.97,-1.1
2021-08-07 18:43:30,29.61,45.07,29.29,44.97,-1.1
2021-08-07 18:44:30,29.61,45.07,29.29,44.97,-1.1
2021-08-07 18:45:31,29.61,45.07,29.29,44.97,-1.1
2021-08-07 18:46:31,29.61,45.07,29.29,44.97,-1.1
2021-08-07 18:47:31,29.61,45.07,29.29,44.97,-1.1
2021-08-07 18:48:31,29.61,45.07,29.29,44.97,-1.1
2021-08-07 18:49:32,29.61,45.07,29.29,45.04,-1.1
2021-08-07 18:50:32,29.61,45.07,29.29,45.04,-1.1
2021-08-07 18:51:33,29.61,45.07,29.29,45.04,-1.1
2021-08-07 18:52:33,29.61,45.07,29.29,44.97,-1.1
2021-08-07 18:53:34,29.61,45.07,29.29,45.04,-1.1
2021-08-07 18:54:34,29.61,45.07,29.29,45.04,-1.1
2021-08-07 18:55:34,29.61,45.07,29.29,45.04,-1.25
2021-08-07 18:56:34,29.61,45.07,29.29,45.04,-1.38
2021-08-07 18:57:35,29.61,45.18,29.29,45.04,-1.45
2021-08-07 18:58:35,29.61,45.18,29.29,45.04,-1.45
2021-08-07 18:59:35,29.61,45.14,29.29,45.04,-1.45
2021-08-07 19:00:36,29.61,45.14,29.29,44.97,-1.45
2021-08-07 19:01:36,29.61,45.14,29.29,44.97,-1.45
2021-08-07 19:02:36,29.61,45.14,29.29,45.04,-1.45
2021-08-07 19:03:36,29.61,45.14,29.29,45.07,-1.45
2021-08-07 19:04:37,29.61,45.35,29.29,45.04,-1.17
2021-08-07 19:05:37,29.61,45.35,29.29,44.97,-1.03
2021-08-07 19:06:37,29.61,45.35,29.29,45.04,-1.45
2021-08-07 19:07:38,29.61,45.35,29.29,44.97,-1.45
2021-08-07 19:08:38,29.61,45.35,29.29,44.97,-1.45
2021-08-07 19:09:38,29.61,45.35,29.29,44.97,-1.45
2021-08-07 19:10:39,29.61,45.35,29.29,44.97,-1.45
2021-08-07 19:11:39,29.61,45.35,29.29,45.04,-1.45
2021-08-07 19:12:39,29.61,45.35,29.29,45.07,-1.45
2021-08-07 19:13:40,29.61,45.35,29.29,45.07,-1.45
2021-08-07 19:14:40,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:15:40,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:16:41,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:17:41,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:18:41,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:19:42,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:20:42,29.61,45.42,29.29,45.25,-1.45
2021-08-07 19:21:42,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:22:43,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:23:43,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:24:43,29.61,45.42,29.29,45.25,-1.45
2021-08-07 19:25:43,29.61,45.35,29.29,45.25,-1.45
2021-08-07 19:26:44,29.61,45.42,29.29,45.25,-1.45
2021-08-07 19:27:44,29.61,45.42,29.29,45.25,-1.45
2021-08-07 19:28:44,29.61,45.63,29.29,45.25,-1.31
2021-08-07 19:29:45,29.61,45.63,29.29,45.25,-1.45
2021-08-07 19:30:45,29.61,45.63,29.29,45.25,-1.45
2021-08-07 19:31:45,29.61,45.63,29.29,45.32,-1.45
2021-08-07 19:32:46,29.61,45.63,29.29,45.32,-1.45
2021-08-07 19:33:46,29.61,45.63,29.29,45.32,-1.45
2021-08-07 19:34:46,29.61,45.63,29.29,45.35,-1.45
2021-08-07 19:35:46,29.61,45.63,29.29,45.52,-1.45
2021-08-07 19:36:47,29.61,45.63,29.29,45.52,-1.45
2021-08-07 19:37:48,29.65,45.63,29.29,45.52,-1.45
2021-08-07 19:38:48,29.65,45.63,29.29,45.52,-1.45
2021-08-07 19:39:48,29.65,45.63,29.29,45.52,-1.45
2021-08-07 19:40:49,29.65,45.63,29.29,45.52,-1.45
2021-08-07 19:41:49,29.65,45.63,29.29,45.52,-1.45
2021-08-07 19:42:49,29.65,45.63,29.29,45.52,-1.45
2021-08-07 19:43:49,29.65,45.63,29.29,45.59,-1.45
2021-08-07 19:44:50,29.65,45.63,29.29,45.52,-1.45
2021-08-07 19:45:50,29.65,45.63,29.29,45.52,-1.45
2021-08-07 19:46:50,29.65,45.69,29.29,45.59,-1.45
2021-08-07 19:47:51,29.65,45.69,29.29,45.52,-1.45
2021-08-07 19:48:51,29.61,45.69,29.29,45.52,-1.45
2021-08-07 19:49:51,29.65,45.63,29.29,45.59,-1.45
2021-08-07 19:50:52,29.65,45.69,29.29,45.59,-1.45
2021-08-07 19:51:52,29.65,45.69,29.29,45.59,-1.45
2021-08-07 19:52:52,29.65,45.9,29.29,45.59,-1.45
2021-08-07 19:53:52,29.65,45.9,29.29,45.63,-1.45
2021-08-07 19:54:53,29.65,45.9,29.29,45.63,-1.45
2021-08-07 19:55:53,29.65,45.9,29.29,45.8,-1.45
2021-08-07 19:56:53,29.65,45.9,29.29,45.8,-1.45
2021-08-07 19:57:54,29.65,45.97,29.29,45.8,-1.45
2021-08-07 19:58:54,29.65,45.9,29.29,45.8,-1.45
2021-08-07 19:59:54,29.65,45.9,29.29,45.8,-1.45
2021-08-07 20:00:55,29.65,45.9,29.29,45.8,-1.45
2021-08-07 20:01:55,29.65,45.9,29.29,45.8,-1.45
2021-08-07 20:02:56,29.65,45.9,29.29,45.8,-1.45
2021-08-07 20:03:56,29.65,45.9,29.29,45.8,-1.45
2021-08-07 20:04:56,29.65,45.9,29.29,45.8,-1.45
2021-08-07 20:05:57,29.65,45.9,29.29,45.8,-1.45
2021-08-07 20:06:57,29.65,45.9,29.29,45.8,-1.45
2021-08-07 20:07:57,29.65,45.97,29.29,45.8,-1.45
2021-08-07 20:08:58,29.65,45.9,29.29,45.8,-1.45
2021-08-07 20:09:58,29.65,45.9,29.29,45.87,-1.45
2021-08-07 20:10:59,29.67,45.97,29.29,45.87,-1.45
2021-08-07 20:11:59,29.65,45.97,29.29,45.8,-1.45
2021-08-07 20:13:00,29.65,45.9,29.29,45.87,-1.45
2021-08-07 20:14:00,29.65,45.9,29.29,45.87,-1.45
2021-08-07 20:15:00,29.67,45.9,29.29,45.9,-1.45
2021-08-07 20:16:00,29.65,46.0,29.29,45.9,-1.45
2021-08-07 20:17:01,29.65,46.18,29.32,45.9,-1.45
2021-08-07 20:18:01,29.65,46.18,29.32,45.87,-1.59
2021-08-07 20:19:01,29.67,46.18,29.32,45.9,-1.31
2021-08-07 20:20:02,29.65,46.18,29.29,45.9,-1.31
2021-08-07 20:21:02,29.65,46.18,29.29,46.07,-1.31
2021-08-07 20:22:02,29.67,46.18,29.29,46.07,-1.31
2021-08-07 20:23:03,29.67,46.18,29.29,46.07,-1.31
2021-08-07 20:24:03,29.65,46.18,29.32,46.07,-1.31
2021-08-07 20:25:03,29.65,46.18,29.32,46.07,-1.31
2021-08-07 20:26:04,29.67,46.18,29.32,46.07,-1.31
2021-08-07 20:27:04,29.67,46.18,29.32,46.07,-1.31
2021-08-07 20:28:04,29.67,46.18,29.32,46.07,-1.31
2021-08-07 20:29:04,29.65,46.18,29.32,46.07,-1.31
2021-08-07 20:30:05,29.67,46.18,29.32,46.07,-1.31
2021-08-07 20:31:05,29.67,46.18,29.32,46.07,-1.31
2021-08-07 20:32:05,29.65,46.25,29.32,46.07,-1.31
2021-08-07 20:33:06,29.65,46.25,29.32,46.07,-1.31
2021-08-07 20:34:06,29.67,46.25,29.32,46.07,-1.31
2021-08-07 20:35:06,29.65,46.45,29.32,46.07,-1.31
2021-08-07 20:36:06,29.67,46.35,29.32,46.07,-1.31
2021-08-07 20:37:07,29.67,46.45,29.32,46.07,-1.31
2021-08-07 20:38:07,29.67,46.45,29.32,46.07,-1.31
2021-08-07 20:39:07,29.67,46.45,29.32,46.07,-1.31
2021-08-07 20:40:08,29.67,46.45,29.32,46.07,-1.31
2021-08-07 20:41:08,29.67,46.45,29.32,46.14,-1.31
2021-08-07 20:42:08,29.67,46.45,29.32,46.14,-1.31
2021-08-07 20:43:09,29.67,46.45,29.32,46.14,-1.31
2021-08-07 20:44:09,29.67,46.45,29.32,46.14,-1.31
2021-08-07 20:45:09,29.67,46.52,29.32,46.14,-1.31
2021-08-07 20:46:09,29.67,46.45,29.32,46.18,-1.31
2021-08-07 20:47:10,29.67,46.45,29.32,46.18,-1.31
2021-08-07 20:48:10,29.67,46.45,29.32,46.18,-1.31
2021-08-07 20:49:10,29.65,46.52,29.32,46.18,-1.31
2021-08-07 20:50:11,29.67,46.45,29.32,46.18,-1.31
2021-08-07 20:51:11,29.67,46.45,29.32,46.35,-1.31
2021-08-07 20:52:11,29.67,46.52,29.32,46.35,-1.31
2021-08-07 20:53:12,29.67,46.45,29.32,46.35,-1.31
2021-08-07 20:54:12,29.67,46.45,29.32,46.35,-1.31
2021-08-07 20:55:12,29.67,46.52,29.32,46.35,-1.31
2021-08-07 20:56:12,29.67,46.45,29.32,46.35,-1.31
2021-08-07 20:57:13,29.67,46.45,29.32,46.35,-1.31
2021-08-07 20:58:13,29.75,46.45,29.32,46.35,-1.31
2021-08-07 20:59:14,29.75,46.45,29.32,46.35,-1.31
